,pruid,prname,prnameFR,date,numconf,numprob,numdeaths,numtotal,numtested,numrecover,percentrecover,ratetested,numtoday,percentoday,ratetotal,ratedeaths,numdeathstoday,percentdeath,numtestedtoday,numrecoveredtoday,percentactive,numactive,rateactive,numtotal_last14,ratetotal_last14,numdeaths_last14,ratedeaths_last14,avgtotal_last7,avgincidence_last7,avgdeaths_last7,avgratedeaths_last7
3186,11,Prince Edward Island,Île-du-Prince-Édouard,05-10-2020,61,0,0.0,61,39012.0,58.0,95.08,248568.0,0,0.0,38.87,0.0,0.0,0.0,191.0,0.0,4.92,3.0,1.91,4.0,2.55,0.0,0.0,0.0,0.27,0.0,0.0
3187,60,Yukon,Yukon,05-10-2020,15,0,0.0,15,3488.0,15.0,100.0,85377.0,0,0.0,36.72,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3188,61,Northwest Territories,Territoires du Nord-Ouest,05-10-2020,5,0,0.0,5,4649.0,5.0,100.0,103712.0,0,0.0,11.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3189,62,Nunavut,Nunavut,05-10-2020,0,0,0.0,0,2505.0,0.0,,64595.0,0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3190,99,Repatriated travellers,Voyageurs rapatriés,05-10-2020,13,0,0.0,13,76.0,13.0,100.0,,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,
3191,1,Canada,Canada,05-10-2020,168960,0,9504.0,168960,7695259.0,142334.0,84.24,204720.0,2804,1.69,449.49,25.28,23.0,5.63,69466.0,2091.0,10.13,17122.0,45.55,23545.0,62.64,276.0,0.73,1951.0,5.19,32.0,0.09
3192,59,British Columbia,Colombie-Britannique,06-10-2020,9841,0,244.0,9841,475242.0,8184.0,83.16,93711.0,102,1.05,194.05,4.81,2.0,2.48,6162.0,69.0,14.36,1413.0,27.86,1537.0,30.31,17.0,0.34,118.0,2.33,1.0,0.03
3193,48,Alberta,Alberta,06-10-2020,19211,0,281.0,19211,1012136.0,17030.0,88.65,231540.0,276,1.46,439.48,6.43,1.0,1.46,0.0,158.0,9.89,1900.0,43.47,2322.0,53.12,23.0,0.53,186.0,4.26,2.0,0.05
3194,47,Saskatchewan,Saskatchewan,06-10-2020,1984,0,24.0,1984,168448.0,1821.0,91.78,143426.0,16,0.81,168.93,2.04,0.0,1.21,1164.0,20.0,7.01,139.0,11.84,160.0,13.62,0.0,0.0,12.0,1.03,0.0,0.0
3195,46,Manitoba,Manitoba,06-10-2020,2246,0,24.0,2246,189476.0,1441.0,64.16,138358.0,55,2.51,164.01,1.75,1.0,1.07,1912.0,12.0,34.77,781.0,57.03,614.0,44.84,6.0,0.44,42.0,3.06,1.0,0.04
3196,35,Ontario,Ontario,06-10-2020,55362,0,2987.0,55362,4033008.0,46906.0,84.73,276868.0,548,1.0,380.06,20.51,7.0,5.4,40656.0,546.0,9.88,5469.0,37.54,7610.0,52.24,155.0,1.06,611.0,4.19,20.0,0.14
3197,24,Quebec,Québec,06-10-2020,81014,0,5899.0,81014,1616838.0,67033.0,82.74,190553.0,1364,1.71,954.79,69.52,15.0,7.28,12576.0,853.0,9.98,8082.0,95.25,12397.0,146.11,94.0,1.11,1081.0,12.74,9.0,0.11
3198,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,06-10-2020,277,0,4.0,277,44809.0,269.0,97.11,85916.0,0,0.0,53.11,0.77,0.0,1.44,447.0,0.0,1.44,4.0,0.77,5.0,0.96,1.0,0.19,1.0,0.11,0.0,0.03
3199,13,New Brunswick,Nouveau-Brunswick,06-10-2020,205,0,2.0,205,69953.0,198.0,96.59,90050.0,2,0.99,26.39,0.26,0.0,0.98,304.0,2.0,2.44,5.0,0.64,9.0,1.16,0.0,0.0,1.0,0.09,0.0,0.0
3200,12,Nova Scotia,Nouvelle-Écosse,06-10-2020,1089,0,65.0,1089,99273.0,1021.0,93.76,102196.0,0,0.0,112.11,6.69,0.0,5.97,433.0,0.0,0.28,3.0,0.31,2.0,0.21,0.0,0.0,0.0,0.03,0.0,0.0
3201,11,Prince Edward Island,Île-du-Prince-Édouard,06-10-2020,61,0,0.0,61,39349.0,58.0,95.08,250715.0,0,0.0,38.87,0.0,0.0,0.0,337.0,0.0,4.92,3.0,1.91,4.0,2.55,0.0,0.0,0.0,0.18,0.0,0.0
3202,60,Yukon,Yukon,06-10-2020,15,0,0.0,15,3522.0,15.0,100.0,86209.0,0,0.0,36.72,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3203,61,Northwest Territories,Territoires du Nord-Ouest,06-10-2020,5,0,0.0,5,4666.0,5.0,100.0,104091.0,0,0.0,11.15,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3204,62,Nunavut,Nunavut,06-10-2020,0,0,0.0,0,2505.0,0.0,,64595.0,0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3205,99,Repatriated travellers,Voyageurs rapatriés,06-10-2020,13,0,0.0,13,76.0,13.0,100.0,,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,
3206,1,Canada,Canada,06-10-2020,171323,0,9530.0,171323,7759301.0,143994.0,84.05,206423.0,2363,1.4,455.78,25.35,26.0,5.56,64042.0,1660.0,10.39,17799.0,47.35,24660.0,65.6,296.0,0.79,2052.0,5.46,34.0,0.09
3207,59,British Columbia,Colombie-Britannique,07-10-2020,9956,0,244.0,9956,480828.0,8296.0,83.33,94813.0,115,1.17,196.32,4.81,0.0,2.45,5586.0,112.0,14.22,1416.0,27.92,1561.0,30.78,17.0,0.34,117.0,2.3,1.0,0.03
3208,48,Alberta,Alberta,07-10-2020,19354,0,281.0,19354,1012136.0,17163.0,88.68,231540.0,143,0.74,442.75,6.43,0.0,1.45,0.0,133.0,9.87,1910.0,43.69,2322.0,53.12,21.0,0.48,185.0,4.22,2.0,0.05
3209,47,Saskatchewan,Saskatchewan,07-10-2020,1994,0,24.0,1994,169712.0,1832.0,91.88,144502.0,10,0.5,169.78,2.04,0.0,1.2,1264.0,11.0,6.92,138.0,11.75,164.0,13.96,0.0,0.0,12.0,0.99,0.0,0.0
3210,46,Manitoba,Manitoba,07-10-2020,2278,0,27.0,2278,191881.0,1448.0,63.56,140114.0,32,1.42,166.34,1.97,3.0,1.19,2405.0,7.0,35.25,803.0,58.64,604.0,44.1,9.0,0.66,41.0,2.97,1.0,0.07
3211,35,Ontario,Ontario,07-10-2020,55945,0,2988.0,55945,4074870.0,47613.0,85.11,279742.0,583,1.05,384.06,20.51,1.0,5.34,41862.0,707.0,9.55,5344.0,36.69,7858.0,53.95,153.0,1.05,605.0,4.15,20.0,0.14
3212,24,Quebec,Québec,07-10-2020,81914,0,5906.0,81914,1629846.0,67735.0,82.69,192086.0,900,1.11,965.4,69.61,7.0,7.21,13008.0,702.0,10.1,8273.0,97.5,12826.0,151.16,97.0,1.14,1089.0,12.84,10.0,0.12
3213,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,07-10-2020,277,0,4.0,277,45170.0,269.0,97.11,86609.0,0,0.0,53.11,0.77,0.0,1.44,361.0,0.0,1.44,4.0,0.77,5.0,0.96,1.0,0.19,0.0,0.08,0.0,0.03
3214,13,New Brunswick,Nouveau-Brunswick,07-10-2020,222,0,2.0,222,70602.0,198.0,89.19,90885.0,17,8.29,28.58,0.26,0.0,0.9,649.0,0.0,9.91,22.0,2.83,25.0,3.22,0.0,0.0,3.0,0.4,0.0,0.0
3215,12,Nova Scotia,Nouvelle-Écosse,07-10-2020,1089,0,65.0,1089,99867.0,1021.0,93.76,102808.0,0,0.0,112.11,6.69,0.0,5.97,594.0,0.0,0.28,3.0,0.31,2.0,0.21,0.0,0.0,0.0,0.01,0.0,0.0
3216,11,Prince Edward Island,Île-du-Prince-Édouard,07-10-2020,61,0,0.0,61,39806.0,58.0,95.08,253627.0,0,0.0,38.87,0.0,0.0,0.0,457.0,0.0,4.92,3.0,1.91,3.0,1.91,0.0,0.0,0.0,0.18,0.0,0.0
3217,60,Yukon,Yukon,07-10-2020,15,0,0.0,15,3542.0,15.0,100.0,86699.0,0,0.0,36.72,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3218,61,Northwest Territories,Territoires du Nord-Ouest,07-10-2020,5,0,0.0,5,4704.0,5.0,100.0,104939.0,0,0.0,11.15,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3219,62,Nunavut,Nunavut,07-10-2020,0,0,0.0,0,2562.0,0.0,,66065.0,0,0.0,0.0,0.0,0.0,,57.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3220,99,Repatriated travellers,Voyageurs rapatriés,07-10-2020,13,0,0.0,13,76.0,13.0,100.0,,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,
3221,1,Canada,Canada,07-10-2020,173123,0,9541.0,173123,7825602.0,145666.0,84.14,208187.0,1800,1.05,460.57,25.38,11.0,5.51,66301.0,1672.0,10.35,17916.0,47.66,25370.0,67.49,298.0,0.79,2052.0,5.46,35.0,0.09
3222,59,British Columbia,Colombie-Britannique,08-10-2020,10066,0,245.0,10066,486193.0,8398.0,83.43,95871.0,110,1.1,198.49,4.83,1.0,2.43,5365.0,102.0,14.14,1423.0,28.06,1523.0,30.03,16.0,0.32,121.0,2.38,1.0,0.03
3223,48,Alberta,Alberta,08-10-2020,19718,0,283.0,19718,1085790.0,17338.0,87.93,248390.0,364,1.88,451.08,6.47,2.0,1.44,73654.0,175.0,10.63,2097.0,47.97,2528.0,57.83,22.0,0.5,212.0,4.85,2.0,0.05
3224,47,Saskatchewan,Saskatchewan,08-10-2020,2012,0,24.0,2012,171008.0,1845.0,91.7,145605.0,18,0.9,171.31,2.04,0.0,1.19,1296.0,13.0,7.11,143.0,12.18,177.0,15.07,0.0,0.0,12.0,1.03,0.0,0.0
3225,46,Manitoba,Manitoba,08-10-2020,2344,0,27.0,2344,194567.0,1454.0,62.03,142075.0,66,2.9,171.16,1.97,0.0,1.15,2686.0,6.0,36.82,863.0,63.02,633.0,46.22,8.0,0.58,45.0,3.29,1.0,0.07
3226,35,Ontario,Ontario,08-10-2020,56742,0,2992.0,56742,4121773.0,48308.0,85.14,282962.0,797,1.42,389.54,20.54,4.0,5.27,46903.0,695.0,9.59,5442.0,37.36,8246.0,56.61,156.0,1.07,642.0,4.41,20.0,0.14
3227,24,Quebec,Québec,08-10-2020,82992,0,5915.0,82992,1646826.0,68585.0,82.64,194088.0,1078,1.32,978.11,69.71,9.0,7.13,16980.0,850.0,10.23,8492.0,100.08,13322.0,157.01,105.0,1.24,1110.0,13.08,9.0,0.11
3228,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,08-10-2020,277,0,4.0,277,45731.0,269.0,97.11,87684.0,0,0.0,53.11,0.77,0.0,1.44,561.0,0.0,1.44,4.0,0.77,5.0,0.96,1.0,0.19,0.0,0.05,0.0,0.03
3229,13,New Brunswick,Nouveau-Brunswick,08-10-2020,225,0,2.0,225,71263.0,199.0,88.44,91736.0,3,1.35,28.96,0.26,0.0,0.89,661.0,1.0,10.67,24.0,3.09,26.0,3.35,0.0,0.0,4.0,0.46,0.0,0.0
3230,12,Nova Scotia,Nouvelle-Écosse,08-10-2020,1089,0,65.0,1089,100551.0,1021.0,93.76,103512.0,0,0.0,112.11,6.69,0.0,5.97,684.0,0.0,0.28,3.0,0.31,2.0,0.21,0.0,0.0,0.0,0.01,0.0,0.0
3231,11,Prince Edward Island,Île-du-Prince-Édouard,08-10-2020,61,0,0.0,61,40155.0,58.0,95.08,255851.0,0,0.0,38.87,0.0,0.0,0.0,349.0,0.0,4.92,3.0,1.91,3.0,1.91,0.0,0.0,0.0,0.18,0.0,0.0
3232,60,Yukon,Yukon,08-10-2020,15,0,0.0,15,3561.0,15.0,100.0,87164.0,0,0.0,36.72,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3233,61,Northwest Territories,Territoires du Nord-Ouest,08-10-2020,5,0,0.0,5,4745.0,5.0,100.0,105854.0,0,0.0,11.15,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3234,62,Nunavut,Nunavut,08-10-2020,0,0,0.0,0,2618.0,0.0,,67509.0,0,0.0,0.0,0.0,0.0,,56.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3235,99,Repatriated travellers,Voyageurs rapatriés,08-10-2020,13,0,0.0,13,76.0,13.0,100.0,,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,
3236,1,Canada,Canada,08-10-2020,175559,0,9557.0,175559,7974857.0,147508.0,84.02,212158.0,2436,1.41,467.05,25.42,16.0,5.44,149255.0,1842.0,10.53,18494.0,49.2,26465.0,70.41,308.0,0.82,2146.0,5.71,34.0,0.09
3237,59,British Columbia,Colombie-Britannique,09-10-2020,10185,0,245.0,10185,493698.0,8502.0,83.48,97351.0,119,1.18,200.83,4.83,0.0,2.41,7505.0,104.0,14.12,1438.0,28.36,1544.0,30.45,15.0,0.3,115.0,2.26,1.0,0.02
3238,48,Alberta,Alberta,09-10-2020,19995,0,282.0,19995,1085790.0,17488.0,87.46,248390.0,277,1.4,457.41,6.45,-1.0,1.41,0.0,150.0,11.13,2225.0,50.9,2652.0,60.67,21.0,0.48,234.0,5.35,1.0,0.03
3239,47,Saskatchewan,Saskatchewan,09-10-2020,2034,0,24.0,2034,172732.0,1871.0,91.99,147073.0,22,1.09,173.19,2.04,0.0,1.18,1724.0,26.0,6.83,139.0,11.84,188.0,16.01,0.0,0.0,13.0,1.14,0.0,0.0
3240,46,Manitoba,Manitoba,09-10-2020,2428,0,30.0,2428,197550.0,1465.0,60.34,144253.0,84,3.58,177.3,2.19,3.0,1.24,2983.0,11.0,38.43,933.0,68.13,664.0,48.49,11.0,0.8,51.0,3.71,1.0,0.09
3241,35,Ontario,Ontario,09-10-2020,57681,0,2997.0,57681,4165218.0,49032.0,85.01,285944.0,939,1.65,395.98,20.57,5.0,5.2,43445.0,724.0,9.8,5652.0,38.8,8776.0,60.25,160.0,1.1,672.0,4.61,10.0,0.07
3242,24,Quebec,Québec,09-10-2020,84094,0,5936.0,84094,1661851.0,69586.0,82.75,195858.0,1102,1.33,991.09,69.96,21.0,7.06,15025.0,1001.0,10.19,8572.0,101.03,13787.0,162.49,122.0,1.44,1117.0,13.17,11.0,0.13
3243,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,09-10-2020,279,0,4.0,279,46134.0,269.0,96.42,88457.0,2,0.72,53.5,0.77,0.0,1.43,403.0,0.0,2.15,6.0,1.15,7.0,1.34,1.0,0.19,1.0,0.11,0.0,0.03
3244,13,New Brunswick,Nouveau-Brunswick,09-10-2020,238,0,2.0,238,72030.0,199.0,83.61,92723.0,13,5.78,30.64,0.26,0.0,0.84,767.0,0.0,15.55,37.0,4.76,38.0,4.89,0.0,0.0,5.0,0.7,0.0,0.0
3245,12,Nova Scotia,Nouvelle-Écosse,09-10-2020,1089,0,65.0,1089,101273.0,1021.0,93.76,104255.0,0,0.0,112.11,6.69,0.0,5.97,722.0,0.0,0.28,3.0,0.31,2.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0
3246,11,Prince Edward Island,Île-du-Prince-Édouard,09-10-2020,61,0,0.0,61,40572.0,58.0,95.08,258508.0,0,0.0,38.87,0.0,0.0,0.0,417.0,0.0,4.92,3.0,1.91,3.0,1.91,0.0,0.0,0.0,0.18,0.0,0.0
3247,60,Yukon,Yukon,09-10-2020,15,0,0.0,15,3588.0,15.0,100.0,87825.0,0,0.0,36.72,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3248,61,Northwest Territories,Territoires du Nord-Ouest,09-10-2020,5,0,0.0,5,4786.0,5.0,100.0,106768.0,0,0.0,11.15,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3249,62,Nunavut,Nunavut,09-10-2020,0,0,0.0,0,2676.0,0.0,,69005.0,0,0.0,0.0,0.0,0.0,,58.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3250,99,Repatriated travellers,Voyageurs rapatriés,09-10-2020,13,0,0.0,13,76.0,13.0,100.0,,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,
3251,1,Canada,Canada,09-10-2020,178117,0,9585.0,178117,8047974.0,149524.0,83.95,214103.0,2558,1.46,473.85,25.5,28.0,5.38,73117.0,2016.0,10.67,19008.0,50.57,27661.0,73.59,330.0,0.88,2208.0,5.87,25.0,0.07
3252,59,British Columbia,Colombie-Britannique,10-10-2020,10185,0,245.0,10185,501496.0,8502.0,83.48,98888.0,0,0.0,200.83,4.83,0.0,2.41,7798.0,0.0,14.12,1438.0,28.36,1544.0,30.45,15.0,0.3,115.0,2.26,1.0,0.02
3253,48,Alberta,Alberta,10-10-2020,19995,0,282.0,19995,1085790.0,17488.0,87.46,248390.0,0,0.0,457.41,6.45,0.0,1.41,0.0,0.0,11.13,2225.0,50.9,2652.0,60.67,21.0,0.48,234.0,5.35,1.0,0.03
3254,47,Saskatchewan,Saskatchewan,10-10-2020,2068,0,24.0,2068,174017.0,1883.0,91.05,148167.0,34,1.67,176.08,2.04,0.0,1.16,1285.0,12.0,7.79,161.0,13.71,205.0,17.45,0.0,0.0,16.0,1.39,0.0,0.0
3255,46,Manitoba,Manitoba,10-10-2020,2524,0,32.0,2524,197550.0,1475.0,58.44,144253.0,96,3.95,184.31,2.34,2.0,1.27,0.0,10.0,40.29,1017.0,74.26,695.0,50.75,13.0,0.95,59.0,4.34,1.0,0.1
3256,35,Ontario,Ontario,10-10-2020,58490,0,3004.0,58490,4208067.0,49732.0,85.03,288886.0,809,1.4,401.54,20.62,7.0,5.14,42849.0,700.0,9.84,5754.0,39.5,9150.0,62.82,167.0,1.15,694.0,4.76,5.0,0.04
3257,24,Quebec,Québec,10-10-2020,85191,0,5950.0,85191,1677747.0,70696.0,82.99,197732.0,1097,1.3,1004.02,70.12,14.0,6.98,15896.0,1110.0,10.03,8545.0,100.71,14186.0,167.19,129.0,1.52,1116.0,13.15,12.0,0.14
3258,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10-10-2020,282,0,4.0,282,46359.0,269.0,95.39,88888.0,3,1.08,54.07,0.77,0.0,1.42,225.0,0.0,3.19,9.0,1.73,10.0,1.92,1.0,0.19,1.0,0.16,0.0,0.0
3259,13,New Brunswick,Nouveau-Brunswick,10-10-2020,258,0,2.0,258,72634.0,199.0,77.13,93501.0,20,8.4,33.21,0.26,0.0,0.78,604.0,0.0,22.09,57.0,7.34,58.0,7.47,0.0,0.0,8.0,1.05,0.0,0.0
3260,12,Nova Scotia,Nouvelle-Écosse,10-10-2020,1092,0,65.0,1092,101708.0,1022.0,93.59,104703.0,3,0.28,112.42,6.69,0.0,5.95,435.0,1.0,0.46,5.0,0.51,5.0,0.51,0.0,0.0,0.0,0.04,0.0,0.0
3261,11,Prince Edward Island,Île-du-Prince-Édouard,10-10-2020,61,0,0.0,61,40908.0,58.0,95.08,260648.0,0,0.0,38.87,0.0,0.0,0.0,336.0,0.0,4.92,3.0,1.91,3.0,1.91,0.0,0.0,0.0,0.18,0.0,0.0
3262,60,Yukon,Yukon,10-10-2020,15,0,0.0,15,3588.0,15.0,100.0,87825.0,0,0.0,36.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3263,61,Northwest Territories,Territoires du Nord-Ouest,10-10-2020,5,0,0.0,5,4786.0,5.0,100.0,106768.0,0,0.0,11.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3264,62,Nunavut,Nunavut,10-10-2020,0,0,0.0,0,2685.0,0.0,,69237.0,0,0.0,0.0,0.0,0.0,,9.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3265,99,Repatriated travellers,Voyageurs rapatriés,10-10-2020,13,0,0.0,13,76.0,13.0,100.0,,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,
3266,1,Canada,Canada,10-10-2020,180179,0,9608.0,180179,8117411.0,151357.0,84.0,215950.0,2062,1.16,479.34,25.56,23.0,5.33,69437.0,1833.0,10.66,19214.0,51.12,28508.0,75.84,346.0,0.92,2244.0,5.97,21.0,0.06
3267,59,British Columbia,Colombie-Britannique,11-10-2020,10185,0,245.0,10185,501496.0,8502.0,83.48,98888.0,0,0.0,200.83,4.83,0.0,2.41,0.0,0.0,14.12,1438.0,28.36,1544.0,30.45,15.0,0.3,115.0,2.26,1.0,0.02
3268,48,Alberta,Alberta,11-10-2020,19995,0,282.0,19995,1085790.0,17488.0,87.46,248390.0,0,0.0,457.41,6.45,0.0,1.41,0.0,0.0,11.13,2225.0,50.9,2652.0,60.67,21.0,0.48,234.0,5.35,1.0,0.03
3269,47,Saskatchewan,Saskatchewan,11-10-2020,2092,0,25.0,2092,176224.0,1888.0,90.25,150047.0,24,1.16,178.12,2.13,1.0,1.2,2207.0,5.0,8.56,179.0,15.24,214.0,18.22,1.0,0.09,19.0,1.62,0.0,0.01
3270,46,Manitoba,Manitoba,11-10-2020,2578,0,32.0,2578,197550.0,1483.0,57.53,144253.0,54,2.14,188.25,2.34,0.0,1.24,0.0,8.0,41.23,1063.0,77.62,698.0,50.97,13.0,0.95,63.0,4.57,1.0,0.09
3271,35,Ontario,Ontario,11-10-2020,59139,0,3005.0,59139,4250762.0,50437.0,85.29,291817.0,649,1.11,405.99,20.63,1.0,5.08,42695.0,705.0,9.63,5697.0,39.11,9308.0,63.9,166.0,1.14,706.0,4.84,4.0,0.03
3272,24,Quebec,Québec,11-10-2020,86133,0,5953.0,86133,1691452.0,71839.0,83.4,199347.0,942,1.11,1015.12,70.16,3.0,6.91,13705.0,1143.0,9.68,8341.0,98.3,14232.0,167.73,128.0,1.51,1096.0,12.92,11.0,0.13
3273,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,11-10-2020,282,0,4.0,282,46565.0,269.0,95.39,89283.0,0,0.0,54.07,0.77,0.0,1.42,206.0,0.0,3.19,9.0,1.73,9.0,1.73,1.0,0.19,1.0,0.14,0.0,0.0
3274,13,New Brunswick,Nouveau-Brunswick,11-10-2020,272,0,2.0,272,73335.0,199.0,73.16,94403.0,14,5.43,35.01,0.26,0.0,0.74,701.0,0.0,26.1,71.0,9.14,72.0,9.27,0.0,0.0,10.0,1.31,0.0,0.0
3275,12,Nova Scotia,Nouvelle-Écosse,11-10-2020,1092,0,65.0,1092,101708.0,1023.0,93.68,104703.0,0,0.0,112.42,6.69,0.0,5.95,0.0,1.0,0.37,4.0,0.41,5.0,0.51,0.0,0.0,0.0,0.04,0.0,0.0
3276,11,Prince Edward Island,Île-du-Prince-Édouard,11-10-2020,63,0,0.0,63,41156.0,58.0,92.06,262229.0,2,3.28,40.14,0.0,0.0,0.0,248.0,0.0,7.94,5.0,3.19,5.0,3.19,0.0,0.0,0.0,0.18,0.0,0.0
3277,60,Yukon,Yukon,11-10-2020,15,0,0.0,15,3588.0,15.0,100.0,87825.0,0,0.0,36.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3278,61,Northwest Territories,Territoires du Nord-Ouest,11-10-2020,5,0,0.0,5,4786.0,5.0,100.0,106768.0,0,0.0,11.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3279,62,Nunavut,Nunavut,11-10-2020,0,0,0.0,0,2698.0,0.0,,69572.0,0,0.0,0.0,0.0,0.0,,13.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3280,99,Repatriated travellers,Voyageurs rapatriés,11-10-2020,13,0,0.0,13,76.0,13.0,100.0,,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,
3281,1,Canada,Canada,11-10-2020,181864,0,9613.0,181864,8177186.0,153219.0,84.25,217540.0,1685,0.94,483.82,25.57,5.0,5.29,59775.0,1862.0,10.46,19032.0,50.63,28739.0,76.46,345.0,0.92,2244.0,5.97,19.0,0.05
3282,59,British Columbia,Colombie-Britannique,12-10-2020,10185,0,245.0,10185,501496.0,8502.0,83.48,98888.0,0,0.0,200.83,4.83,0.0,2.41,0.0,0.0,14.12,1438.0,28.36,1277.0,25.18,12.0,0.24,64.0,1.26,0.0,0.01
3283,48,Alberta,Alberta,12-10-2020,19995,0,282.0,19995,1085790.0,17488.0,87.46,248390.0,0,0.0,457.41,6.45,0.0,1.41,0.0,0.0,11.13,2225.0,50.9,2246.0,51.38,17.0,0.39,151.0,3.46,0.0,0.01
3284,47,Saskatchewan,Saskatchewan,12-10-2020,2140,0,25.0,2140,177910.0,1900.0,88.79,151482.0,48,2.29,182.21,2.13,0.0,1.17,1686.0,12.0,10.05,215.0,18.31,248.0,21.12,1.0,0.09,25.0,2.09,0.0,0.01
3285,46,Manitoba,Manitoba,12-10-2020,2655,0,34.0,2655,197550.0,1490.0,56.12,144253.0,77,2.99,193.87,2.48,2.0,1.28,0.0,7.0,42.6,1131.0,82.59,736.0,53.74,14.0,1.02,66.0,4.84,2.0,0.11
3286,35,Ontario,Ontario,12-10-2020,59139,0,3005.0,59139,4250762.0,50437.0,85.29,291817.0,0,0.0,405.99,20.63,0.0,5.08,0.0,0.0,9.63,5697.0,39.11,8608.0,59.09,165.0,1.13,618.0,4.24,4.0,0.02
3287,24,Quebec,Québec,12-10-2020,86976,0,5965.0,86976,1702243.0,72857.0,83.77,200619.0,843,0.98,1025.06,70.3,12.0,6.86,10791.0,1018.0,9.38,8154.0,96.1,14325.0,168.83,139.0,1.64,1047.0,12.33,12.0,0.14
3288,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,12-10-2020,283,0,4.0,283,46792.0,270.0,95.41,89719.0,1,0.35,54.26,0.77,0.0,1.41,227.0,1.0,3.18,9.0,1.73,10.0,1.92,1.0,0.19,1.0,0.16,0.0,0.0
3289,13,New Brunswick,Nouveau-Brunswick,12-10-2020,278,0,2.0,278,74018.0,200.0,71.94,95282.0,6,2.21,35.79,0.26,0.0,0.72,683.0,1.0,27.34,76.0,9.78,78.0,10.04,0.0,0.0,11.0,1.38,0.0,0.0
3290,12,Nova Scotia,Nouvelle-Écosse,12-10-2020,1092,0,65.0,1092,102476.0,1023.0,93.68,105494.0,0,0.0,112.42,6.69,0.0,5.95,768.0,0.0,0.37,4.0,0.41,5.0,0.51,0.0,0.0,0.0,0.04,0.0,0.0
